,0,1,2,3,4,5,6,7,8,9,label
71,0.07002177,-0.010224266,0.049989115,0.100409634,0.048011366,0.048365608,-0.065381356,0.0041832663,-0.034277808,-0.040963806,buy
72,0.08783313,0.0017552815,0.004694054,0.14628413,0.037151672,-0.015046681,-0.08315073,-0.026829636,-0.05871181,0.05238097,buy
73,0.1496865,-0.056901164,0.031912938,0.05494276,-0.03378415,-0.021465454,-0.062352266,-0.03651867,-0.08430996,0.009100508,buy
74,0.028554048,0.024436649,0.03425241,-0.01669176,0.043599248,0.008561488,0.012129321,0.009278445,0.017768234,0.032271698,hold
75,0.14096214,-0.0074759675,0.0064315284,0.15308894,0.019634936,-0.07534371,-0.065054804,0.009414161,-0.124539904,0.046297442,hold
76,0.06333819,-0.008516328,0.0052650273,0.06451088,-0.009320457,-0.067257546,-0.123956904,-0.029629502,-0.03537942,0.038439702,hold
77,0.0755845,-0.09729509,-0.004980045,0.09270069,0.05996804,0.04705613,-0.0038649524,-0.03236289,0.015632465,0.061694905,hold
78,0.04179347,0.03279777,-0.0017156819,-0.023146546,-0.0071180365,0.031295378,-0.0012604772,0.03175494,0.046888836,0.04069398,hold
79,0.01563178,-0.034678053,0.007833688,0.066790104,0.035579715,0.03922122,-0.03491058,-7.172115e-06,-0.07597429,-0.0118838465,hold
80,0.050026365,-0.014451653,-0.028173175,-0.0075354106,-0.013564591,-0.06804929,-0.058615256,0.0029401563,0.00620328,0.0015354867,hold
81,0.115834095,-0.0358493,-0.04685276,0.034573466,0.15491591,-0.03679122,-0.08753445,-0.08316157,-0.06304819,-0.023749221,hold
82,0.028451765,-0.005133129,0.024194181,0.024129918,0.035656355,0.004492007,0.014534505,0.024206731,-0.012966734,-0.024783356,hold
83,0.04240533,0.011636522,-0.0049204566,0.007566979,-0.00017603673,0.01546259,0.03523536,-0.01192374,-0.036477428,-0.046318676,hold
84,-0.03668488,0.0263449,0.023525871,-0.0016960762,0.041414343,-0.03378052,-0.030457335,-0.039261624,-0.057094153,0.022714503,hold
85,0.06207274,-0.0003123209,-0.031653024,0.013440464,0.05524168,0.07100222,-0.014607791,-0.057736218,0.04946116,0.081340715,hold
86,0.079886675,-0.04105044,0.037672717,0.040871087,-0.0021561263,0.005126295,-0.08245657,-0.029679826,-0.050940696,0.08176754,hold
87,0.02283916,-0.002041189,0.028171634,-0.013158543,-0.0026837606,0.02082726,-0.020003166,0.03246776,-0.042121463,-0.008490454,hold
88,0.105857536,-0.036150236,0.054796357,0.03676706,0.043033756,-0.05460279,-0.035858445,-0.021808332,0.02918022,0.050216544,hold
89,0.10697096,-0.023938874,0.04008341,0.110289276,0.0029359167,0.036216795,-0.011702131,0.0006235689,-0.07794917,-0.008227494,hold
90,0.121681124,-0.049174257,0.037613776,0.08706287,-0.012133502,0.040830724,-0.020065585,0.016464869,-0.07219529,-0.012109701,hold
91,-0.003195423,0.017363803,0.012478225,-0.0014900219,-0.031457014,-0.030237319,0.025320051,-0.02352786,0.04242547,0.01484597,hold
92,-0.00061865617,0.013647336,-0.03741347,0.017046446,-0.041166175,0.016864078,0.034559693,0.0040615136,0.007425748,0.016015949,hold
93,0.042248856,0.013991389,0.049836695,0.03368884,0.028671034,-0.005316227,-0.038770285,-0.048533622,-0.017159494,0.05391236,hold
94,0.011989943,0.013274392,-0.02369818,-0.0055713085,0.019685626,-0.023689076,-0.030313432,0.033674687,-0.05303238,-0.0040922873,hold
95,0.06789759,-0.0239214,0.05197277,0.02638701,-0.009263672,-0.024054743,-0.124860935,-0.047765877,-0.07714954,-0.026030792,hold
96,0.07042536,0.017632633,0.039513677,0.01395878,-0.038731392,0.036422063,-0.046424575,-0.050444875,0.0052229823,-0.014868472,hold
97,0.014896236,0.032352205,0.06223366,0.021607874,0.04781399,0.019111788,-0.0723423,0.04016511,0.029372018,-0.016728139,hold
98,0.15316054,-0.051189713,0.08170365,0.15759169,0.10722572,-0.018562498,-0.049504384,0.0077219484,-0.06962463,-0.016927157,hold
99,0.11040401,0.020939708,0.041737705,0.017903797,0.020362694,0.021801503,-0.01928179,0.055743486,0.0405737,0.0468456,hold
100,0.05026967,-0.10761085,0.06724104,-0.0077698375,0.07485867,-0.026905656,-0.09887432,0.002135272,-0.096503496,-0.0077042663,hold
101,0.070156984,-0.017661966,-0.021107757,0.05078072,-0.03995317,0.017185736,0.0052965377,-0.059006825,-0.006353545,-0.01811909,hold
102,0.033919748,-0.038663425,0.059725508,0.040162876,0.07391753,-0.03749929,-0.0913132,-0.010263165,-0.03127768,-0.032284845,hold
103,0.039685354,-0.04346742,0.04816364,-0.030191308,0.023803461,-0.025876403,-0.041065373,-0.015649354,0.009594658,0.015364941,hold
104,0.10705032,-0.093646854,-0.0025533196,-0.0381093,-0.048128076,-0.052571286,-0.10528907,0.10618076,-0.051247846,0.015320488,hold
105,0.02432483,0.07553721,-0.07645335,0.11542193,0.02551666,-0.0072062477,-0.018620437,-0.026914746,-0.020270621,0.110334314,hold
106,0.004459038,-0.014738317,0.022778448,0.11258784,0.01698795,0.022389628,-0.03404252,-0.029314768,-0.009763278,0.009618821,hold
107,-0.028036956,0.035500273,-0.0003144961,0.034442797,-0.046466623,0.025311919,0.03885022,0.016647365,0.008946938,-0.04862125,hold
108,-0.010243463,-0.05195207,-0.017799519,-0.009466326,0.046914592,-0.038645625,0.009172527,-0.018524224,-0.052384526,-0.0015663523,hold
109,0.18426426,-0.18305002,0.051974844,0.1161305,-0.071093544,-0.017315852,-0.10983104,-0.036967948,-0.12809281,0.047156043,hold
110,0.070639044,-0.033674072,-0.003218138,0.0003836956,-0.01990617,0.0062629273,-0.0019916343,-0.0018598174,0.012845356,-0.03983958,hold
111,0.052975163,-0.029584825,-0.012407115,0.05684557,0.04940225,0.028001063,0.015625019,0.0010522958,-0.011915088,0.013005112,hold
112,0.056425538,0.006206493,0.01449482,0.030055197,0.062017635,0.02377042,-0.05276124,-0.026094433,0.019679744,0.022169758,hold
113,0.11296407,0.025999274,-0.008524194,0.06012822,0.058689017,-0.014859989,-0.050119534,-0.0013315908,-0.01360378,-0.0030232319,hold
114,0.004887264,-0.02536042,0.0076554744,0.027004942,-0.03196092,0.038602225,-0.047595173,-0.013604206,-0.026051592,0.011353992,hold
115,0.14028604,-0.08687698,0.05364718,0.15667725,-0.016609618,0.02749821,-0.08724818,-0.027799334,-0.057154223,0.06954309,hold
116,0.024965676,0.024865543,-0.02503926,-0.03298903,0.023720007,0.02520391,-0.060942736,-0.05032467,0.014782382,0.04839447,hold
117,0.03871905,-0.04086808,0.06224504,0.0020280224,-0.0047611985,0.055845667,-0.018460408,-0.040650107,0.0047994237,0.009536305,hold
118,-0.02582134,0.0040582884,0.039718054,-0.039290555,-0.029673742,-0.030796088,0.033512793,-0.025753144,-0.04322371,-0.011871985,hold
119,-0.00047414936,-0.027693124,0.005313894,0.029419305,0.04937215,0.005318393,-0.060569666,-0.023297148,0.019092668,-0.0019489381,hold
120,0.048020452,-0.026762389,-0.013050105,0.02542662,0.0017649494,0.020747848,-0.039939787,-0.067582294,-0.08610928,-0.015018037,hold
121,0.08526309,-0.038280748,0.021978008,0.047784854,0.0046853125,0.011360163,0.012123302,-0.026609696,-0.068557404,-0.051893845,hold
122,-0.03710349,-0.048772853,-0.016964432,0.0071859467,0.021549089,-0.043658767,-0.034978718,-0.013002434,0.04108365,0.033760082,hold
123,0.050442647,0.00063781696,0.07071128,0.0426618,0.014473002,-0.045245863,-0.060702305,-0.010797978,-0.0063192397,-0.025517207,hold
124,0.06190827,-0.05916629,0.049908046,0.0685974,0.07701903,0.05285252,-0.11043679,-0.03640628,0.029958334,0.08157858,hold
125,0.06087754,0.0152826505,0.024264237,0.025986884,0.0745289,-0.053872637,-0.052157264,-0.064462356,0.001576351,-0.06447488,hold
126,0.08601928,-0.110651284,0.011406034,0.028244238,0.03665729,0.005442764,-0.2037393,0.035345424,-0.20693511,-0.01601987,hold
127,0.025719669,-0.020181412,-0.011721977,-0.015841853,0.050268225,-0.01386109,-0.0064493283,0.045640893,6.991159e-05,-0.024350408,hold
128,0.0017352541,-0.010123674,0.016326232,0.03580669,-0.012399554,0.0021327052,-0.00089437066,0.03536152,0.044660337,-0.0054482906,hold
129,0.03926899,-0.05726964,0.043183,0.037820473,0.05717972,0.05732768,-0.00082626846,0.030366283,-0.010736026,-0.0060065296,hold
130,0.12843028,-0.032309946,0.018384695,0.080723055,0.0653344,0.006104223,-0.013428521,0.08821946,0.0029751076,0.028245477,hold
131,0.072495475,-0.06485848,-0.013077934,0.016146488,0.025939876,0.04386763,-0.028109675,0.012971379,-0.041474734,-0.040737063,hold
132,0.06548966,-0.026302151,0.057782274,-0.018730283,0.061119005,-0.014847897,-0.025183493,-0.0015054131,-0.070456415,0.05110982,hold
133,0.083640814,-0.060353547,0.060346764,-0.007128665,-0.01349483,0.04474347,0.0009443164,0.019406725,-0.067236274,-0.002015037,hold
134,0.12711614,-0.0664413,0.0015104627,0.0065591405,0.08304113,0.024879355,-0.038311392,0.01571753,-0.009074811,-0.022527996,hold
135,0.04528548,-0.035564035,-0.016999424,0.003131026,0.019428749,0.009919238,-0.020612678,-0.0064483294,-0.037387896,0.008373949,hold
136,0.04738968,-0.057132155,0.0057292217,-0.022849495,-0.020414416,-0.05160086,-0.043123115,0.06617552,0.00040085416,0.03373586,hold
137,0.049329534,-0.04143287,-0.0001909677,0.094946146,0.021382798,0.004139091,-0.069728754,0.052458264,-0.0031690774,0.04557222,hold
138,0.10095113,-0.06275589,0.024707785,0.040409062,0.0336663,-0.06562042,0.045471124,-0.049835075,0.1153028,-0.0031713229,hold
139,0.12552927,-0.060238138,-0.0053958553,0.021202506,0.025578836,-0.014031565,-0.01169461,0.020499337,0.018828725,0.047338076,hold
140,0.08519331,-0.03445779,0.05481049,0.043430723,-0.036880575,-0.03350588,-0.00024008192,-0.0496045,0.018041832,0.009767809,hold
141,0.10903499,-0.05053965,0.021887232,0.062720776,0.061677642,0.05029401,0.010814598,-0.012896837,0.058502384,0.06233734,hold
142,0.095916264,-0.11370968,0.068366565,0.116051964,0.059737597,0.035889946,-0.009719297,-0.050643917,-0.028623877,-0.05426541,hold
143,-0.0024274858,-0.0008721724,0.02020018,0.0107432585,-0.024174932,-0.043624047,-0.052806497,0.04341864,-0.006863648,0.035316512,hold
144,-0.018395208,0.03127497,0.033556983,0.0404115,-0.026380675,-0.017589437,-0.0018757614,0.019572413,-0.059398286,-0.046019,hold
145,0.17383878,-0.030547386,0.056936085,0.12206331,-0.0002691506,0.03857074,-0.010471844,-0.011745169,0.057616953,0.05742033,hold
146,0.31689018,-0.10305304,0.08236027,-0.020615347,0.082358725,0.025789887,-0.09501462,-0.06339884,-0.0148345735,0.09662019,hold
147,0.031466857,0.006205261,-0.014230945,-0.024736762,0.034858417,0.0013536736,0.04264524,0.026840495,-0.009304778,-0.037540168,hold
148,0.03152919,-0.07204507,-0.017608304,0.049293455,-0.0028385865,0.000785443,0.00011946098,0.03818622,-0.050655518,0.0720455,hold
149,0.07823022,-0.093585104,0.11216053,0.09912287,0.05800581,0.033630975,-0.080677174,-0.013929956,-0.066516064,0.069858626,hold
150,0.093605064,-0.067710906,0.05746478,0.055115685,0.03837362,-0.050668582,-0.11139175,-0.007362396,-0.061420906,-0.009881696,hold
151,0.12291317,-0.020468963,-0.036464334,0.0629931,0.0031690788,0.027825583,-0.02951093,0.022734918,-0.05138674,-0.0064106095,hold
152,0.043865547,0.010120005,-0.020015445,0.015555978,-0.03095038,0.028808145,-0.00021366737,0.0018456194,0.010623759,0.03358394,hold
153,0.041233346,-0.04935037,-0.01950892,0.06960104,-0.08722525,-0.07176089,-0.052975025,-0.058845736,-0.040181503,0.047222003,hold
154,-0.019521926,0.011595123,0.017226778,-0.023639115,0.013022562,0.011869528,-0.015558066,-0.0037933132,0.03247899,0.019593554,hold
155,-0.03600417,0.018337734,0.00846643,-0.03462575,0.0078023104,-0.002436741,-0.014023749,0.001432174,0.041678607,0.021162922,hold
156,0.013822706,-0.020279337,0.038322885,-0.005667815,0.010615938,-0.012677578,0.019157037,-0.014199182,0.035729248,0.0021863207,hold
157,0.008016847,-0.017988956,0.05057832,-0.0012594992,0.0027312925,0.0041685887,0.030120898,-0.024624592,0.03309031,0.021991182,hold
158,0.11176862,-0.12987763,-0.018144913,0.036985278,-0.026995819,-0.0961119,-0.04301499,-0.001853595,-0.029412769,-0.07815405,hold
159,-0.010649389,1.8766383e-05,0.032151826,-0.011373202,0.042373292,0.014225751,-0.075661786,-0.057286642,0.08109816,0.059459575,hold
160,0.04283287,-0.0055611525,0.041356683,0.03135542,-0.029065263,-0.030157087,-0.06613645,-0.036831833,-0.028687347,0.025410468,hold
161,0.082857296,-0.08836681,-0.032427542,0.2143323,0.0302289,0.0039204494,0.011001636,-0.09421986,-0.010708248,0.0056961067,hold
162,0.1259366,-0.083682775,0.05992581,0.054571733,0.0028288611,-0.029910028,-0.06889958,-0.016339531,-0.07991638,-0.0044238823,hold
163,0.081388734,-0.014864102,0.038813546,0.0751995,0.02582379,0.04273342,-0.050722234,-0.039560188,-0.051451158,-0.0037600854,hold
164,0.014702572,-0.05085782,0.01882976,-0.018824749,0.04338481,0.038440153,-0.041163743,0.048904255,0.015823124,0.03361537,hold
165,0.12350427,-0.014121647,-0.024075963,0.005748077,-0.0306564,0.044092055,-0.046332248,0.000105874846,0.066968784,-0.021190317,hold
166,0.1528132,-0.02419463,0.037328314,0.048541766,0.0015583667,0.015586554,-0.115260154,-0.058329728,-0.029571973,0.02923147,hold
167,0.046107583,0.03424748,0.035071,-0.008559636,0.013854585,-0.0042941957,0.01372556,-0.018119292,0.031869322,-0.0088091325,hold
168,0.039315164,0.035214722,-0.039175194,0.013375687,0.03052973,-0.020964006,-0.015535559,0.03605722,-0.011350205,-0.019435894,hold
169,0.07907313,-0.032033063,0.07114837,0.07670516,-0.008431667,-0.014451532,-0.07764782,-0.047771927,-0.01000726,0.050433252,hold
170,0.1187006,-0.014922084,0.10392565,0.12464947,-0.061494764,0.053187065,-0.051140044,0.015676524,-0.07521535,-0.064228795,hold
171,0.12708782,-0.019155698,0.012131303,0.03277957,0.058996163,0.037862256,-0.10183397,0.018954804,-0.04212514,0.062151577,hold
172,-0.048928756,-0.019882094,-0.012203416,-0.038225688,0.008802257,0.031266015,-0.0039639464,-0.04821846,0.0044983155,-0.0019286652,hold
173,0.09683189,0.000500693,0.060003757,0.09176477,-0.0003834758,-0.0029431973,0.0030590985,0.01112188,0.021801282,-0.0043677017,hold
174,0.022143528,-0.04212354,-0.0018667928,0.097721495,0.050850324,0.038359027,-0.047504373,-0.012284797,-0.039475616,0.04848657,hold
175,0.088078685,-0.01582821,0.020451456,0.024739621,-0.044033274,0.010412859,-0.0724629,-0.026370706,0.0052730357,-0.034021813,hold
176,-0.012030814,0.0040421784,0.043892257,0.012905771,0.023519648,-0.0063671456,0.034793522,0.049378216,0.031353675,-0.013997226,hold
177,0.0024388349,0.003948995,0.0002743219,0.046343938,0.049598973,0.029124118,-0.009191661,-0.033601943,-0.038825095,0.01994769,hold
178,0.05286935,-0.024536023,-0.0013257156,0.02322667,0.05817572,0.0006874469,-0.0012055526,0.01772986,0.01340523,-0.044579517,hold
179,0.033862345,-0.010981547,0.04809969,0.041314792,0.07394813,0.016005447,-0.082992226,-0.040365037,-0.075657345,0.017749205,hold
180,0.07007733,-0.030195527,0.04951917,0.067518346,0.0025632386,0.01259311,-0.035494052,-0.011780457,-0.0021420342,0.010521641,hold
181,0.06129174,-0.008635931,0.034459755,0.04443882,0.05069656,-0.040585995,0.0015962357,0.009769094,-0.020788431,0.012516852,hold
182,0.10612087,-0.026919678,-0.0017651697,0.03717456,0.116514206,0.012155675,-0.020213906,0.051539022,-0.008567644,0.029186783,hold
183,0.100432515,-0.028269187,0.014630744,0.037146237,0.0577855,0.00755414,-0.09495231,-0.032406263,-0.016438732,-0.048933152,hold
184,0.10979514,-0.03077748,0.0020922497,0.049128838,0.01913159,0.021406269,-0.03590729,0.0250145,-0.021524603,-0.042713962,hold
185,0.034492746,-0.033363644,0.098748714,0.059166536,0.027433675,-0.015793014,-0.03532546,-0.032707456,0.030487295,-0.0253593,hold
186,0.037718408,-0.03052856,0.017158331,-0.026849998,0.01701847,-0.047406815,0.04648273,-0.035548244,-0.031081948,-0.031060264,hold
187,-0.0015723238,0.025657995,0.029658485,0.0035620618,-0.004752199,0.017151717,-0.032506127,0.017638665,0.005231473,0.038122483,hold
188,0.02591068,-0.03807517,0.012079615,0.011998146,0.05827193,-0.027617633,0.0012002247,-0.0070218295,-0.02049365,0.041798893,hold
189,0.08359387,-0.032632634,-0.021717794,-0.0042279083,0.020579766,0.033927385,-0.038510904,0.045298275,0.023208287,-0.039085586,hold
190,0.10184154,-0.07744183,0.20598523,0.11191038,0.094254,0.097066715,-0.030107006,-0.15186384,0.010733873,0.059491176,hold
191,0.095671535,-0.011695736,0.036894456,0.031534128,-0.013503507,0.008883035,-0.08953035,0.021114614,-0.03120061,-0.029557288,hold
192,0.13651076,-0.051781505,0.037386443,0.12382097,-0.005767947,0.04228413,0.020273421,-0.012456596,-0.06316416,0.01957472,hold
193,0.08606602,-0.04092762,-0.017821334,0.048145164,-0.02239982,0.03748461,0.015297107,-0.07391973,-0.026439138,0.019684587,hold
194,0.025026731,0.031991817,-0.023485752,0.056404002,0.029485468,-0.06833569,-0.058384143,0.07932061,0.0003266522,-0.023485739,hold
195,0.12099048,-0.070511185,0.050480932,0.04593586,0.04524504,-0.038486008,-0.01881085,0.015555744,-0.048152085,-0.0086056115,hold
196,0.05874172,-0.07209813,-0.020469915,-0.020511866,-0.041502032,-0.021509752,-0.04152381,0.04043564,-0.025895115,0.03570483,hold
